date,title,link,sentiment,recommendation
01.11.2019,Откуп на сопствени акции и нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/1/11/2019/share-buy-backs-and-non-trade-transfers-of-listed-companies-shares,Negative,Sell
31.10.2019,Откуп на сопствени акции,https://www.mse.mk/mk/news/31/10/2019/share-buy-backs,Negative,Sell
30.10.2019,Откуп на сопствени акции,https://www.mse.mk/mk/news/30/10/2019/share-buy-backs,Negative,Sell
29.10.2019,Решение на КХВ за успешност на понудата за откуп на обични акции издадени од Охридска банка АД Скопје,https://www.mse.mk/mk/news/29/10/2019/decision-of-the-securities-and-exchange-commission-for-a-successful-takeover-of-ohridska-banka-ad-skopje,Negative,Sell
29.10.2019,Измени и дополнувања на Тарифникот на Македонска берза,https://www.mse.mk/mk/news/29/10/2019/changes-and-amendments-in-the-mse-tariff-book,Positive,Buy
29.10.2019,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/29/10/2019/non-trade-transfers-of-listed-companies-share,Negative,Sell
28.10.2019,Блок трансакција,https://www.mse.mk/mk/news/28/10/2019/block-trade,Positive,Buy
28.10.2019,Откуп на сопствени акции и нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/28/10/2019/share-buy-backs-and-non-trade-transfers-of-listed-companies-shares,Negative,Sell
25.10.2019,Котација на корпоративни обврзници издадени од ТТК Банка АД Скопје,https://www.mse.mk/mk/news/25/10/2019/listing-of-corporate-bonds-issued-by-ttk-banka-ad-skopje,Negative,Sell
25.10.2019,Откуп на сопствени акции и нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/25/10/2019/share-buy-backs-and-non-trade-transfers-of-listed-companies-shares,Negative,Sell
24.10.2019,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/24/10/2019/non-trade-transfers-of-listed-companies-share,Negative,Sell
22.10.2019,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/22/10/2019/non-trade-transfers-of-listed-companies-share,Negative,Sell
18.10.2019,Видео од тркалезна маса „ИДНАТА УЛОГА НА ПАЗАРИТЕ НА КАПИТАЛ ВО МАЛИ И ОТВОРЕНИ ЕКОНОМИИ“,"https://www.mse.mk/mk/news/18/10/2019/video-of-the-roundtable-""the-future-role-of-capital-markets-in-small-and-open-economies""",Negative,Sell
18.10.2019,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/18/10/2019/non-trade-transfers-of-listed-companies-share,Negative,Sell
17.10.2019,Соопштение на Берзата во врска со текст на интернет порталот „Фактор“ од 17.10.2019 година,https://www.mse.mk/mk/news/17/10/2019/announcement-regarding-the-article-published-on-the-internet-portal-factor,Negative,Sell
17.10.2019,Откуп на сопствени акции и нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/17/10/2019/share-buy-backs-and-non-trade-transfers-of-listed-companies-shares,Negative,Sell
16.10.2019,Соопштение на Берзата во врска со текст на интернет порталот „Фактор“,"https://www.mse.mk/mk/news/16/10/2019/announcement-regarding-the-article-published-on-the-internet-portal-""factor""",Neutral,Hold
16.10.2019,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/16/10/2019/non-trade-transfers-of-listed-companies-share,Negative,Sell
15.10.2019,Блок трансакција,https://www.mse.mk/mk/news/15/10/2019/block-trade,Positive,Buy
15.10.2019,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/15/10/2019/non-trade-transfers-of-listed-companies-share,Negative,Sell
10.10.2019,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/10/10/2019/non-trade-transfers-of-listed-companies-share,Negative,Sell
09.10.2019,Исклучување од котација на акциите издадени од АД УТТ Македонија Битола,https://www.mse.mk/mk/news/9/10/2019/delisting-of-shares-issued-by-ad-utt-makedonija-bitola,Negative,Sell
09.10.2019,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/9/10/2019/non-trade-transfers-of-listed-companies-share,Negative,Sell
08.10.2019,Откуп на сопствени акции и нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/8/10/2019/share-buy-backs-and-non-trade-transfers-of-listed-companies-shares,Negative,Sell
07.10.2019,Блок трансакција,https://www.mse.mk/mk/news/7/10/2019/block-trade,Positive,Buy
07.10.2019,Откуп на сопствени акции и нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/7/10/2019/share-buy-backs-and-non-trade-transfers-of-listed-companies-shares,Negative,Sell
04.10.2019,Билтен за Септември 2019 година,https://www.mse.mk/mk/news/4/10/2019/bulletin-for-september-2019,Neutral,Hold
04.10.2019,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/4/10/2019/non-trade-transfers-of-listed-companies-share,Negative,Sell
03.10.2019,ТРКАЛЕЗНА МАСА НА ТЕМА: „ИДНАТА УЛОГА НА ПАЗАРИТЕ НА КАПИТАЛ ВО МАЛИ И ОТВОРЕНИ ЕКОНОМИИ“,"https://www.mse.mk/mk/news/3/10/2019/""the-future-role-of-capital-markets-in-small-and-open-economies""",Negative,Sell
03.10.2019,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/3/10/2019/non-trade-transfers-of-listed-companies-share,Negative,Sell
02.10.2019,Откуп на сопствени акции и нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/2/10/2019/share-buy-backs-and-non-trade-transfers-of-listed-companies-shares,Negative,Sell
01.10.2019,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/1/10/2019/non-trade-transfers-of-listed-companies-share,Negative,Sell
30.9.2019,"Јавна опомена за котираните друштва РЖ Интер-Трансшпед АД Скопје, Агроплод АД Ресен и Ветекс АД Велес","https://www.mse.mk/mk/news/30/9/2019/mse-board-of-directors-decision-–-public-warning-for-listed-companies-rz-inter-transsped-ad-skopje,-agroplod-ad-resen-and-veteks-ad-veles",Positive,Buy
30.9.2019,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/30/9/2019/non-trade-transfers-of-listed-companies-share,Negative,Sell
27.9.2019,Блок трансакција,https://www.mse.mk/mk/news/27/9/2019/block-trade,Positive,Buy
27.9.2019,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/27/9/2019/non-trade-transfers-of-listed-companies-share,Negative,Sell
26.9.2019,Откуп на сопствени акции и нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/26/9/2019/share-buy-backs-and-non-trade-transfers-of-listed-companies-shares,Negative,Sell
25.9.2019,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/25/9/2019/non-trade-transfers-of-listed-companies-share,Negative,Sell
24.9.2019,Котација на државни обврзници,https://www.mse.mk/mk/news/24/9/2019/government-bonds-listed-on-the-macedonian-stock-exchange,Neutral,Hold
24.9.2019,Јавна понуда за преземање на Охридска банка АД Скопје,https://www.mse.mk/mk/news/24/9/2019/public-offer-for-takeover-of-ohridska-banka-ad-skopje,Positive,Buy
24.9.2019,Откуп на сопствени акции и нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/24/9/2019/share-buy-backs-and-non-trade-transfers-of-listed-companies-shares,Negative,Sell
23.9.2019,Откуп на сопствени акции,https://www.mse.mk/mk/news/23/9/2019/share-buy-backs,Negative,Sell
20.9.2019,Блок трансакција,https://www.mse.mk/mk/news/20/9/2019/block-trade,Positive,Buy
20.9.2019,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/20/9/2019/non-trade-transfers-of-listed-companies-share,Negative,Sell
19.9.2019,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/19/9/2019/non-trade-transfers-of-listed-companies-share,Negative,Sell
